transaction_id,order_date,product_name,category,region,customer_segment,quantity,unit_price,unit_variable_cost
1434,2024-01-28,Bike,Sports,Asia,Retail,1,490.61,276.76
1435,2025-12-15,Laptop,Electronics,Asia,Wholesale,2,861.82,533.79
1436,2023-08-25,Watch,Accessories,North America,Retail,1,227.82,72.38
1437,2024-11-25,Laptop,Electronics,North America,Wholesale,4,754.06,525.6
1438,2024-07-14,Bike,Sports,Europe,Retail,1,518.54,316.74
1439,2023-12-08,Shoes,Clothing,North America,Retail,3,127.5,63.03
1440,2023-04-05,Blender,Home,Asia,Wholesale,1,139.69,96.3
1441,2023-03-10,Blender,Home,Asia,Retail,1,144.5,93.08
1442,2023-09-23,Phone,Electronics,North America,Wholesale,4,589.82,368.54
1443,2024-03-02,Bike,Sports,Asia,Retail,2,501.76,304.67
1444,2025-02-07,Blender,Home,Asia,Wholesale,3,162.89,84.1
1445,2024-06-25,Shoes,Clothing,Europe,Retail,3,114.53,56.03
1446,2023-11-26,Blender,Home,Asia,Wholesale,4,161.43,85.62
1447,2025-01-16,Laptop,Electronics,North America,Retail,3,855.17,539.76
1448,2024-05-31,Laptop,Electronics,Asia,Wholesale,1,725.37,506.04
1449,2025-06-18,Watch,Accessories,North America,Retail,2,251.87,85.45
1450,2024-05-17,Bike,Sports,Asia,Retail,4,477.95,304.91
1451,2025-11-16,Watch,Accessories,North America,Wholesale,2,271.12,78.81
1452,2023-01-19,Phone,Electronics,North America,Online,1,540.64,367.38
1453,2025-12-07,Bike,Sports,Asia,Online,3,492.46,326.02
1454,2025-06-16,Jacket,Clothing,Europe,Wholesale,4,214.98,101.28
1455,2024-06-23,Shoes,Clothing,North America,Online,4,109.89,61.25
1456,2023-06-28,Watch,Accessories,North America,Online,4,243.87,79.12
1457,2025-08-18,Phone,Electronics,North America,Wholesale,4,558.99,363.17
1458,2023-06-19,Jacket,Clothing,Europe,Online,1,206.79,109.23
1459,2024-09-19,Phone,Electronics,Asia,Wholesale,4,613.66,321.14
1460,2025-10-17,Jacket,Clothing,Europe,Wholesale,1,219.3,100.56
1461,2023-10-30,Shoes,Clothing,North America,Retail,3,120.09,62.51
1462,2025-01-31,Blender,Home,Asia,Online,3,135.77,87.14
1463,2024-11-15,Shoes,Clothing,North America,Wholesale,1,130.38,61.59
1464,2023-10-29,Watch,Accessories,Asia,Wholesale,2,250.01,82.86
1465,2024-03-19,Blender,Home,North America,Wholesale,1,147.87,92.74
1466,2023-03-11,Jacket,Clothing,Europe,Retail,2,186.58,94.67
1467,2023-01-24,Watch,Accessories,North America,Retail,1,274.32,77.04
1468,2025-03-08,Watch,Accessories,North America,Wholesale,2,237.85,72.33
1469,2023-08-13,Laptop,Electronics,Europe,Retail,1,756.79,501.59
1470,2024-03-20,Watch,Accessories,North America,Online,3,253.34,77.67
1471,2025-05-23,Watch,Accessories,Asia,Wholesale,2,247.58,85.71
1472,2023-01-25,Blender,Home,Europe,Online,4,141.01,88.44
1473,2024-12-03,Blender,Home,Europe,Retail,3,148.67,91.9
1474,2025-06-16,Bike,Sports,Asia,Online,4,532.07,306.87
1475,2024-01-26,Phone,Electronics,North America,Wholesale,1,541.64,336.23
1476,2025-12-19,Watch,Accessories,Europe,Wholesale,4,250.62,74.16
1477,2024-05-05,Blender,Home,Europe,Retail,3,147.28,86.22
1478,2024-11-27,Jacket,Clothing,Europe,Online,2,194.99,93.66
1479,2024-09-30,Jacket,Clothing,Asia,Wholesale,1,180.34,106.78
1480,2025-10-23,Laptop,Electronics,Europe,Online,1,805.68,504.36
1481,2023-09-01,Jacket,Clothing,North America,Wholesale,2,182.16,99.14
1482,2025-07-19,Watch,Accessories,North America,Online,4,244.19,87.12
1483,2025-01-28,Laptop,Electronics,Asia,Retail,3,790.65,499.06
1484,2025-06-23,Bike,Sports,Europe,Retail,4,475.77,323.1
1485,2023-02-24,Shoes,Clothing,Asia,Retail,3,127.28,54.53
1486,2024-05-17,Laptop,Electronics,Europe,Wholesale,3,734.01,530.57
1487,2024-10-08,Shoes,Clothing,Europe,Wholesale,1,122.62,63.23
1488,2023-08-23,Blender,Home,Asia,Online,1,147.33,92.66
1489,2025-12-10,Jacket,Clothing,Asia,Retail,1,190.43,107.07
1490,2024-04-12,Watch,Accessories,Asia,Online,2,261.41,77.19
1491,2024-03-14,Laptop,Electronics,Europe,Wholesale,3,801.56,508.53
1492,2023-08-28,Watch,Accessories,North America,Retail,2,257.39,75.35
1493,2024-11-15,Jacket,Clothing,Asia,Retail,2,219.68,105.8
1494,2024-11-06,Phone,Electronics,Europe,Wholesale,3,547.59,357.21
1495,2023-09-12,Bike,Sports,Europe,Wholesale,4,516.93,319.89
1496,2023-07-09,Phone,Electronics,Asia,Retail,3,610.38,333.29
1497,2023-05-13,Jacket,Clothing,Europe,Wholesale,3,191.0,90.66
1498,2025-09-13,Phone,Electronics,Asia,Online,2,616.45,326.31
1499,2024-07-14,Shoes,Clothing,North America,Wholesale,1,117.86,54.22
1500,2023-05-07,Bike,Sports,Europe,Retail,1,471.1,311.3
1501,2023-03-02,Watch,Accessories,Europe,Online,2,257.99,74.19
1502,2024-12-16,Blender,Home,Europe,Wholesale,3,144.45,83.1
1503,2025-05-04,Shoes,Clothing,Europe,Online,1,124.93,62.83
1504,2023-08-09,Shoes,Clothing,North America,Online,1,130.14,60.82
1505,2025-07-11,Watch,Accessories,North America,Wholesale,2,266.97,79.17
1506,2025-10-10,Jacket,Clothing,Asia,Online,4,210.89,99.46
1507,2024-05-06,Phone,Electronics,Europe,Retail,1,564.74,332.49
1508,2023-11-04,Laptop,Electronics,North America,Retail,3,784.97,532.62
1509,2025-04-17,Watch,Accessories,Europe,Retail,3,242.67,82.28
1510,2024-04-17,Blender,Home,Asia,Online,3,160.53,94.99
1511,2025-07-11,Phone,Electronics,Europe,Online,4,546.33,346.99
1512,2024-05-22,Phone,Electronics,Asia,Retail,1,552.09,364.53
1513,2025-06-09,Jacket,Clothing,Asia,Wholesale,2,185.09,93.51
1514,2023-01-01,Blender,Home,North America,Online,3,145.09,85.22
1515,2024-05-30,Jacket,Clothing,North America,Online,2,195.87,108.76
1516,2023-02-18,Shoes,Clothing,Europe,Wholesale,4,118.78,60.85
1517,2025-07-17,Phone,Electronics,North America,Online,2,548.3,338.18
1518,2025-04-26,Phone,Electronics,Asia,Wholesale,2,584.37,349.02
1519,2023-10-19,Laptop,Electronics,North America,Wholesale,1,829.29,516.07
1520,2023-03-15,Watch,Accessories,Europe,Retail,4,269.21,85.8
1521,2024-02-14,Bike,Sports,Europe,Retail,3,482.02,324.81
1522,2023-09-11,Jacket,Clothing,Europe,Online,3,203.39,106.32
1523,2025-01-16,Laptop,Electronics,North America,Online,4,865.7,546.23
1524,2025-04-13,Jacket,Clothing,Europe,Wholesale,2,210.82,99.99
1525,2024-04-09,Phone,Electronics,Asia,Retail,2,588.99,334.63
1526,2024-02-07,Jacket,Clothing,Asia,Retail,4,203.8,105.88
1527,2024-10-12,Blender,Home,Europe,Retail,3,154.65,86.1
1528,2024-12-30,Shoes,Clothing,North America,Online,1,128.82,56.8
1529,2024-03-21,Bike,Sports,Asia,Retail,1,529.06,278.01
1530,2023-04-03,Laptop,Electronics,North America,Online,2,784.66,537.54
1531,2023-11-03,Blender,Home,Europe,Online,2,146.22,98.12
1532,2025-04-10,Watch,Accessories,North America,Wholesale,3,237.61,80.55
1533,2024-11-22,Shoes,Clothing,Asia,Online,3,125.09,58.62
1534,2023-06-30,Shoes,Clothing,North America,Retail,3,111.04,59.05
1535,2023-02-23,Watch,Accessories,North America,Wholesale,3,265.29,73.73
1536,2024-08-02,Laptop,Electronics,Asia,Wholesale,4,848.41,498.64
1537,2025-08-10,Jacket,Clothing,Asia,Retail,2,219.3,93.96
1538,2023-09-06,Laptop,Electronics,North America,Wholesale,3,731.04,549.58
1539,2023-05-02,Laptop,Electronics,North America,Online,4,778.37,537.34
1540,2025-01-22,Blender,Home,North America,Wholesale,2,144.5,93.19
1541,2025-06-09,Bike,Sports,Europe,Retail,3,543.09,276.66
1542,2023-11-15,Phone,Electronics,Asia,Retail,1,576.65,326.04
1543,2025-11-01,Blender,Home,Asia,Online,1,146.01,82.91
1544,2023-09-25,Watch,Accessories,Europe,Online,1,261.67,85.94
1545,2023-12-31,Watch,Accessories,North America,Online,3,242.09,74.69
1546,2023-03-27,Shoes,Clothing,North America,Wholesale,3,120.6,56.44
1547,2025-02-03,Laptop,Electronics,North America,Wholesale,1,737.77,494.28
1548,2025-12-28,Bike,Sports,North America,Online,2,512.91,279.16
1549,2025-06-27,Phone,Electronics,North America,Retail,2,579.95,361.86
1550,2025-03-13,Blender,Home,Europe,Online,4,158.73,95.45
1551,2023-09-01,Phone,Electronics,North America,Wholesale,4,589.54,375.19
1552,2024-06-03,Laptop,Electronics,Asia,Online,4,753.63,499.77
1553,2023-06-25,Jacket,Clothing,Asia,Retail,3,212.68,90.28
1554,2025-11-18,Laptop,Electronics,Europe,Wholesale,2,861.71,514.92
1555,2025-02-23,Watch,Accessories,North America,Wholesale,1,255.44,74.87
1556,2024-10-07,Shoes,Clothing,North America,Online,2,127.12,55.53
1557,2023-09-12,Phone,Electronics,North America,Retail,1,656.33,363.52
1558,2023-05-20,Blender,Home,Europe,Online,2,153.53,92.6
1559,2023-05-17,Laptop,Electronics,North America,Online,2,833.39,471.49
1560,2023-08-31,Bike,Sports,Asia,Online,3,525.83,317.62
1561,2024-10-14,Shoes,Clothing,Asia,Wholesale,2,122.52,58.75
1562,2024-08-23,Watch,Accessories,Asia,Retail,3,233.59,72.95
1563,2023-03-13,Bike,Sports,Asia,Retail,1,494.12,273.9
1564,2023-02-09,Jacket,Clothing,North America,Online,3,184.44,93.54
1565,2023-06-19,Blender,Home,Asia,Retail,2,146.95,86.12
1566,2023-12-07,Phone,Electronics,North America,Wholesale,1,609.09,326.45
1567,2024-12-30,Watch,Accessories,Europe,Wholesale,1,268.99,72.72
1568,2025-03-31,Phone,Electronics,Europe,Retail,2,655.48,373.39
1569,2025-04-17,Jacket,Clothing,Europe,Wholesale,3,191.28,100.62
1570,2025-11-13,Laptop,Electronics,North America,Retail,1,777.88,451.03
1571,2024-04-26,Jacket,Clothing,Europe,Wholesale,4,197.89,105.8
1572,2023-11-04,Bike,Sports,Asia,Online,3,489.69,314.61
1573,2024-09-01,Bike,Sports,Asia,Wholesale,2,477.73,300.01
1574,2025-12-04,Phone,Electronics,Europe,Wholesale,4,619.55,374.68
1575,2025-11-11,Jacket,Clothing,Asia,Online,4,208.12,95.83
1576,2025-05-26,Watch,Accessories,Asia,Retail,2,273.48,83.94
1577,2025-05-19,Shoes,Clothing,Asia,Retail,4,118.8,64.3
1578,2024-03-13,Blender,Home,Europe,Wholesale,2,160.5,96.23
1579,2024-05-14,Blender,Home,Asia,Online,2,135.11,85.35
1580,2025-01-24,Shoes,Clothing,Europe,Wholesale,4,116.41,59.43
1581,2025-10-28,Jacket,Clothing,North America,Online,4,186.64,104.92
1582,2024-08-30,Jacket,Clothing,Asia,Wholesale,2,180.46,92.61
1583,2024-08-11,Blender,Home,Europe,Wholesale,4,161.15,81.55
1584,2023-01-08,Blender,Home,Europe,Retail,1,160.87,98.31
1585,2024-10-01,Shoes,Clothing,Europe,Wholesale,3,123.38,58.97
1586,2024-07-10,Blender,Home,Europe,Retail,1,151.29,85.68
1587,2023-06-25,Bike,Sports,Asia,Retail,2,474.2,286.71
1588,2024-03-15,Watch,Accessories,North America,Retail,4,261.95,75.17
1589,2024-07-05,Watch,Accessories,North America,Online,1,251.63,82.22
1590,2023-08-19,Blender,Home,Europe,Wholesale,3,150.61,86.31
1591,2023-10-27,Laptop,Electronics,Asia,Retail,2,728.92,455.24
1592,2024-12-30,Bike,Sports,Asia,Retail,2,515.01,309.22
1593,2025-03-23,Bike,Sports,North America,Wholesale,1,461.04,295.17
1594,2024-12-12,Jacket,Clothing,North America,Retail,1,180.72,108.69
1595,2024-04-21,Blender,Home,North America,Retail,2,140.57,98.6
1596,2023-09-16,Watch,Accessories,Europe,Online,4,252.71,81.74
1597,2023-07-06,Blender,Home,Europe,Retail,2,135.01,91.73
1598,2023-12-07,Laptop,Electronics,Europe,Wholesale,3,824.27,521.26
1599,2024-01-16,Blender,Home,Asia,Retail,1,149.5,85.74
1600,2023-06-28,Blender,Home,Europe,Wholesale,4,147.73,83.82
1601,2025-10-28,Phone,Electronics,North America,Retail,1,603.59,342.42
1602,2024-10-16,Watch,Accessories,North America,Retail,1,244.5,78.51
1603,2024-03-06,Phone,Electronics,Europe,Retail,4,556.35,377.13
1604,2024-12-09,Jacket,Clothing,Asia,Online,2,212.17,103.18
1605,2025-07-30,Jacket,Clothing,Asia,Retail,3,195.52,91.91
1606,2023-12-29,Blender,Home,Europe,Wholesale,2,136.98,84.01
1607,2024-07-28,Phone,Electronics,North America,Wholesale,4,632.64,372.97
1608,2023-06-30,Laptop,Electronics,Asia,Retail,1,861.1,498.53
1609,2023-07-16,Phone,Electronics,North America,Online,1,593.78,334.21
1610,2025-06-18,Bike,Sports,North America,Online,3,476.86,321.66
1611,2025-01-26,Shoes,Clothing,Europe,Online,2,123.82,57.53
1612,2023-05-11,Shoes,Clothing,North America,Wholesale,1,110.54,54.22
1613,2024-02-11,Watch,Accessories,Asia,Wholesale,2,263.14,80.21
1614,2024-09-05,Shoes,Clothing,North America,Wholesale,4,122.43,61.87
1615,2023-06-14,Shoes,Clothing,Asia,Wholesale,1,116.35,60.25
1616,2025-11-19,Phone,Electronics,Europe,Wholesale,2,645.53,349.14
1617,2023-04-15,Shoes,Clothing,Asia,Wholesale,4,123.37,64.53
1618,2024-10-02,Blender,Home,Europe,Online,2,138.18,85.19
1619,2025-11-18,Shoes,Clothing,Asia,Retail,3,123.46,55.23
1620,2024-07-17,Shoes,Clothing,Europe,Wholesale,4,122.51,57.32
1621,2023-09-03,Shoes,Clothing,Europe,Retail,3,113.76,64.74
1622,2025-03-13,Bike,Sports,Asia,Wholesale,3,505.57,326.82
1623,2023-04-21,Shoes,Clothing,North America,Retail,2,127.85,59.1
1624,2023-04-08,Laptop,Electronics,Europe,Retail,4,790.42,459.11
1625,2023-02-13,Shoes,Clothing,Europe,Online,3,131.06,59.99
1626,2023-09-10,Laptop,Electronics,Europe,Retail,4,805.95,470.35
1627,2025-11-24,Phone,Electronics,Asia,Online,3,589.45,317.49
1628,2025-08-20,Phone,Electronics,Europe,Online,2,560.6,360.76
1629,2023-01-26,Shoes,Clothing,Asia,Wholesale,2,120.3,60.55
1630,2024-10-29,Watch,Accessories,North America,Wholesale,3,232.19,72.15
1631,2025-08-01,Shoes,Clothing,Asia,Online,3,117.47,62.24
1632,2023-04-11,Bike,Sports,North America,Online,3,468.81,295.68
1633,2024-03-30,Shoes,Clothing,North America,Retail,4,129.92,58.99
1634,2025-10-20,Phone,Electronics,North America,Retail,2,568.47,333.38
1635,2024-12-04,Shoes,Clothing,North America,Online,3,124.18,56.58
1636,2023-03-01,Jacket,Clothing,Europe,Wholesale,2,206.57,98.53
1637,2023-02-13,Watch,Accessories,North America,Retail,1,237.93,86.41
1638,2025-03-09,Phone,Electronics,Asia,Retail,4,586.62,375.6
1639,2025-10-14,Laptop,Electronics,Europe,Retail,4,787.95,465.3
1640,2024-08-12,Watch,Accessories,North America,Retail,4,247.4,73.93
1641,2025-09-14,Watch,Accessories,Europe,Retail,3,245.94,78.91
1642,2024-04-04,Shoes,Clothing,North America,Wholesale,4,122.82,63.13
1643,2025-04-30,Laptop,Electronics,North America,Online,2,839.67,469.69
1644,2024-04-19,Jacket,Clothing,Asia,Retail,2,214.18,94.61
1645,2024-07-12,Bike,Sports,North America,Online,2,517.14,301.39
1646,2024-10-23,Shoes,Clothing,Europe,Retail,1,127.01,55.53
1647,2025-12-06,Laptop,Electronics,Europe,Wholesale,1,855.43,499.04
1648,2025-03-31,Bike,Sports,Europe,Wholesale,4,547.37,283.84
1649,2023-02-21,Phone,Electronics,Asia,Wholesale,4,577.06,361.12
1650,2024-09-09,Watch,Accessories,Europe,Retail,3,234.25,73.82
1651,2023-06-09,Laptop,Electronics,Europe,Wholesale,2,820.41,485.64
1652,2023-02-27,Phone,Electronics,Europe,Wholesale,1,631.72,349.49
1653,2024-01-09,Phone,Electronics,Europe,Retail,2,630.34,334.74
1654,2025-11-23,Laptop,Electronics,Asia,Wholesale,4,826.66,510.53
1655,2023-10-16,Bike,Sports,Asia,Wholesale,1,520.93,305.17
1656,2024-06-19,Watch,Accessories,Asia,Online,2,240.07,87.49
1657,2023-11-26,Bike,Sports,Europe,Retail,4,515.03,289.74
1658,2025-06-14,Blender,Home,Europe,Online,3,147.32,93.97
1659,2023-12-31,Watch,Accessories,Europe,Retail,3,240.44,76.68
1660,2024-04-22,Laptop,Electronics,Europe,Retail,1,860.21,451.9
1661,2025-02-24,Shoes,Clothing,North America,Retail,2,118.54,54.54
1662,2025-11-02,Bike,Sports,Europe,Online,3,464.42,325.22
1663,2025-07-21,Watch,Accessories,Europe,Wholesale,3,255.4,73.68
1664,2025-01-31,Shoes,Clothing,Europe,Wholesale,2,128.66,61.39
1665,2024-08-19,Bike,Sports,North America,Wholesale,3,470.08,297.12
1666,2024-05-25,Phone,Electronics,Asia,Wholesale,1,566.91,321.89
1667,2024-07-24,Phone,Electronics,Asia,Wholesale,3,551.39,338.31
1668,2023-11-30,Blender,Home,North America,Online,1,163.0,97.89
1669,2023-01-16,Watch,Accessories,North America,Wholesale,4,259.49,83.6
1670,2025-04-03,Jacket,Clothing,Asia,Wholesale,4,190.9,106.64
1671,2024-06-04,Jacket,Clothing,Asia,Retail,3,192.88,101.57
1672,2024-08-10,Watch,Accessories,Europe,Wholesale,1,232.91,77.42
1673,2023-03-19,Shoes,Clothing,Europe,Online,2,124.5,55.34
1674,2024-03-15,Phone,Electronics,Europe,Wholesale,2,636.6,316.37
1675,2024-12-29,Laptop,Electronics,Asia,Retail,1,852.67,494.38
1676,2023-10-20,Watch,Accessories,North America,Online,1,266.4,74.52
1677,2024-10-15,Watch,Accessories,Asia,Retail,2,267.37,77.71
1678,2024-07-28,Jacket,Clothing,North America,Retail,2,204.38,102.87
1679,2023-08-24,Phone,Electronics,Europe,Online,3,655.73,323.02
1680,2025-11-29,Watch,Accessories,Asia,Retail,1,268.2,84.5
1681,2024-05-20,Jacket,Clothing,Asia,Online,4,191.12,97.97
1682,2023-10-20,Watch,Accessories,North America,Online,1,241.13,82.32
1683,2025-05-04,Phone,Electronics,North America,Wholesale,2,571.75,351.37
1684,2024-08-23,Phone,Electronics,Europe,Online,1,636.44,352.21
1685,2023-12-09,Shoes,Clothing,Europe,Online,1,124.28,61.29
1686,2024-06-15,Blender,Home,Europe,Retail,1,151.63,86.92
1687,2023-06-22,Watch,Accessories,Europe,Wholesale,3,262.99,84.38
1688,2025-11-01,Watch,Accessories,Europe,Retail,4,260.1,85.37
1689,2025-07-19,Laptop,Electronics,Asia,Wholesale,1,822.77,517.98
1690,2024-09-12,Jacket,Clothing,North America,Online,1,194.96,101.26
1691,2024-04-04,Watch,Accessories,Europe,Retail,1,259.49,85.63
1692,2024-05-19,Laptop,Electronics,North America,Online,4,745.86,461.84
1693,2025-09-19,Bike,Sports,Asia,Online,1,475.35,274.45
1694,2023-12-16,Laptop,Electronics,Asia,Wholesale,2,766.81,518.39
1695,2025-12-27,Jacket,Clothing,Europe,Online,4,184.05,107.45
1696,2023-04-22,Bike,Sports,Europe,Online,1,454.15,286.89
1697,2025-01-18,Shoes,Clothing,North America,Online,2,110.58,64.15
1698,2025-07-14,Laptop,Electronics,North America,Wholesale,4,788.76,492.48
1699,2025-11-15,Bike,Sports,Europe,Online,1,507.13,327.19
1700,2025-05-24,Watch,Accessories,Asia,Retail,2,266.99,87.95
1701,2025-05-19,Blender,Home,Asia,Wholesale,3,141.6,84.62
1702,2025-09-10,Blender,Home,Asia,Online,4,157.25,94.27
1703,2024-09-11,Phone,Electronics,North America,Wholesale,3,583.76,375.04
1704,2024-11-07,Blender,Home,Asia,Online,3,150.51,87.66
1705,2023-05-31,Jacket,Clothing,Asia,Online,3,208.9,94.09
1706,2024-01-05,Blender,Home,North America,Retail,3,157.65,86.93
1707,2023-04-28,Blender,Home,Europe,Retail,1,159.07,81.74
1708,2024-10-25,Bike,Sports,North America,Wholesale,4,501.32,322.33
1709,2024-03-27,Watch,Accessories,Asia,Wholesale,2,253.82,84.67
1710,2024-05-28,Phone,Electronics,North America,Retail,4,557.37,371.79
1711,2025-04-07,Blender,Home,Asia,Wholesale,3,156.13,95.45
1712,2025-05-05,Laptop,Electronics,Asia,Wholesale,2,784.34,514.39
1713,2023-09-10,Phone,Electronics,North America,Online,2,591.37,376.62
1714,2025-05-07,Blender,Home,North America,Wholesale,4,163.17,85.5
1715,2023-11-04,Bike,Sports,Europe,Wholesale,2,527.66,303.13
1716,2025-11-16,Phone,Electronics,Europe,Retail,2,652.65,352.37
1717,2024-01-05,Phone,Electronics,Asia,Online,1,628.07,343.77
1718,2025-02-08,Laptop,Electronics,Europe,Online,2,845.52,468.54
1719,2025-12-27,Jacket,Clothing,Asia,Retail,1,192.42,103.12
1720,2025-03-15,Laptop,Electronics,Asia,Online,2,865.44,513.79
1721,2025-05-16,Laptop,Electronics,North America,Retail,1,764.32,503.49
1722,2025-11-13,Blender,Home,Asia,Retail,4,158.12,92.19
1723,2025-06-29,Phone,Electronics,Asia,Retail,3,652.16,315.6
1724,2025-05-22,Laptop,Electronics,North America,Online,2,748.99,517.19
1725,2024-06-08,Shoes,Clothing,Asia,Wholesale,1,115.46,65.81
1726,2024-06-05,Jacket,Clothing,Europe,Wholesale,4,199.24,94.12
1727,2024-08-08,Bike,Sports,Europe,Wholesale,3,537.68,277.56
1728,2024-05-15,Laptop,Electronics,Asia,Wholesale,2,800.18,518.7
1729,2025-08-07,Jacket,Clothing,Asia,Wholesale,1,202.19,105.92
1730,2025-09-24,Shoes,Clothing,Europe,Retail,4,118.83,56.96
1731,2024-05-04,Jacket,Clothing,Europe,Wholesale,3,195.7,95.83
1732,2025-07-27,Shoes,Clothing,Asia,Retail,4,120.5,59.38
1733,2023-12-28,Laptop,Electronics,Asia,Online,3,739.61,542.79
1734,2023-05-14,Shoes,Clothing,North America,Online,4,110.41,59.95
1735,2023-12-08,Blender,Home,Europe,Online,3,150.4,83.5
1736,2025-08-13,Watch,Accessories,North America,Wholesale,1,247.51,75.19
1737,2023-10-06,Jacket,Clothing,Europe,Wholesale,3,215.07,94.33
1738,2023-12-26,Phone,Electronics,Asia,Wholesale,2,570.58,369.06
1739,2023-04-30,Phone,Electronics,North America,Retail,4,631.84,370.04
1740,2025-12-09,Phone,Electronics,Asia,Online,2,621.3,368.09
1741,2024-07-21,Blender,Home,North America,Wholesale,1,164.3,92.6
1742,2024-04-28,Jacket,Clothing,Europe,Retail,2,213.01,106.32
1743,2024-02-17,Jacket,Clothing,Asia,Online,2,204.37,99.35
1744,2024-02-01,Blender,Home,Asia,Online,2,149.02,91.33
1745,2023-03-10,Laptop,Electronics,North America,Retail,1,722.85,504.12
1746,2023-05-29,Watch,Accessories,Europe,Online,3,242.03,73.03
1747,2024-06-12,Phone,Electronics,Europe,Wholesale,3,582.16,333.54
1748,2025-07-09,Laptop,Electronics,Asia,Retail,2,808.84,459.99
1749,2024-06-22,Shoes,Clothing,Europe,Retail,4,113.03,64.62
1750,2024-08-15,Phone,Electronics,Europe,Online,4,630.61,329.56
1751,2023-10-30,Watch,Accessories,North America,Retail,4,270.32,80.48
1752,2023-08-09,Blender,Home,Europe,Online,4,140.23,91.62
1753,2024-10-05,Shoes,Clothing,Asia,Online,4,121.0,64.12
1754,2024-09-03,Shoes,Clothing,Asia,Wholesale,4,128.73,61.81
1755,2024-09-07,Phone,Electronics,North America,Online,3,638.67,335.69
1756,2025-08-13,Laptop,Electronics,North America,Online,3,746.02,535.43
1757,2025-07-23,Shoes,Clothing,Asia,Online,3,121.12,62.51
1758,2025-12-25,Watch,Accessories,Asia,Online,2,237.27,81.84
1759,2023-04-14,Watch,Accessories,Asia,Wholesale,1,263.9,79.89
1760,2025-01-18,Bike,Sports,North America,Wholesale,4,452.95,280.7
